,Elevation,Inflow,Outflow,AvgRainFall,Summary
661,185.35,152.09353333324947,0,0.0,
662,185.36,76.08449166582432,0,0.0,
663,185.37,76.1096416666381,0,0.0,
664,185.38,76.13479166644134,0,0.0,
665,185.39,76.15994166725513,0,0.0,
666,185.4,76.18509166705836,0,0.0,
667,185.42,152.44563333352642,0,0.0,
668,185.43,76.26054166596279,0,0.0,
669,185.44,76.28569166677659,0,0.0,
670,185.45,76.31084166708509,0,0.0,
671,185.46,76.33599166587777,0,0.0,
672,185.48,152.7474334341969,1e-07,0.0,
673,185.49,76.4114417668033,1e-07,0.0,
674,185.51,152.89833343251104,1e-07,0.0,
675,185.52,76.48689176671829,1e-07,0.0,
676,185.53,76.5120417670268,1e-07,0.0,
677,185.54,76.53719176683003,1e-07,0.0,
678,185.55,76.56234166663327,0,0.0,
679,185.56,76.5874916664365,0,0.0,
680,185.58,153.25043333329327,0,0.0,
681,185.59,76.6629416663515,0,0.0,
682,185.6,76.68809166716528,0,0.0,
683,185.61,76.71324176646324,1e-07,0.0,
684,185.62,76.73839166727703,0,0.0,
685,185.64,153.55223333295322,0,0.0,
686,185.65,76.8138416656762,0,0.0,
687,185.66,76.83899176750052,1e-07,0.0,
688,185.67,76.86414176679848,1e-07,0.0,
689,185.68,76.88929176660172,1e-07,0.0,
690,185.7,153.8540334336237,1e-07,0.0,
691,185.71,76.9647417665167,1e-07,0.0,
692,185.72,76.98989176631993,1e-07,0.0,
693,185.73,77.01504176662844,1e-07,0.0,
694,185.74,77.04019176643168,1e-07,0.0,
695,185.75,77.06534176724547,1e-07,0.0,
696,185.76,77.09049176603816,1e-07,0.0,
697,185.77,77.11564176735722,1e-07,0.0,
698,185.78,77.14079176716045,1e-07,0.0,
699,185.8,154.35703343272007,1e-07,0.0,
700,185.81,77.21624176606488,1e-07,0.0,
701,185.82,77.24139176687866,1e-07,0.0,
702,185.83,77.26654176718718,1e-07,0.0,
703,185.84,77.29169176699041,1e-07,0.0,
704,185.85,77.31684166628838,0,0.0,
705,185.86,77.34199166609162,0,0.0,
706,185.88,154.75943333361406,0,0.0,
707,185.89,77.41744166651188,0,0.0,
708,185.9,77.44259166732566,0,0.0,
709,185.91,77.46774166611834,0,0.0,
710,185.92,77.49289166693214,0,0.0,
711,185.93,77.51804166572482,0,0.0,
712,185.94,77.5431916665386,0,0.0,
713,185.95,77.5683416673524,0,0.0,
714,185.96,77.59349166715563,0,0.0,
715,185.97,77.61864166695887,0,0.0,
716,185.98,77.64379166575155,0,0.0,
717,185.99,77.6689416675759,0,0.0,
718,186.0,77.69409166636858,0,0.0,
719,186.01,77.71924166617181,0,0.0,
720,186.02,77.74439176698559,1e-07,0.0,
721,186.03,77.76954176678882,1e-07,0.0,
722,186.04,77.79469176659207,1e-07,0.0,
723,186.05,77.8198417663953,1e-07,0.018181818181818184,
724,186.06,77.84499176720908,1e-07,0.0,
725,186.07,77.87014176701231,1e-07,0.0,
726,186.08,77.89529176580501,1e-07,0.0,
727,186.09,77.9204416666188,0,0.02,
728,186.1,77.94559166692731,0,0.0,
729,186.11,77.97074166673055,0,0.0,
730,186.12,77.99589166653378,0,0.0,
731,186.13,78.02104166633701,0,0.0,
732,186.14,78.04619166715081,0,0.0,
733,186.15,78.07134166594349,0,0.0,
734,186.16,78.09649166675727,0,0.0,
735,186.17,78.12164166706579,0,0.0,
736,186.18,78.14679166686902,0,0.0,
737,186.19,78.17194166667225,0,0.0,
738,186.2,78.1970916664755,0,0.0,
739,186.21,78.222241666784,0,0.0,
740,186.22,78.24739166557669,0,0.0,
741,186.23,78.27254166689575,0,0.0,
742,186.24,78.29769166770954,0,0.0,
743,186.24,0,0,0.0,
0,186.25,78.32284176650222,1e-07,0.0,
1,186.26,78.34799176630546,1e-07,0.0,
2,186.27,78.37314176711924,1e-07,0.0,
3,186.28,78.39829176692248,1e-07,0.0,
4,186.29,78.42344176672572,1e-07,0.0,
5,186.3,78.4485917655184,1e-07,0.32727272727272727,
6,186.31,78.47374176734273,1e-07,0.0,
7,186.32,78.4988916666407,0.0,0.03636363636363637,
8,186.33,78.52404166644394,0.0,0.32727272727272727,
9,186.34,78.54919166725773,0.0,0.06,
10,186.35,78.57434166605042,0.0,0.42000000000000004,
11,186.36,78.59949166635892,0.0,0.0,
12,186.37,78.62464166717271,0.0,0.6545454545454545,
13,186.38,78.64979166647066,0.0,2.036363636363636,
14,186.39,78.67494166627391,0.0,5.26,
15,186.4,78.70009166708769,0.0,3.1599999999999997,
16,186.41,78.72524166689092,0.0,0.08,
17,186.42,78.75039166669416,0.0,1.92,
18,186.43,78.7755416664974,0.0,0.0,
19,186.44,78.80069166630064,0.0,0.0,
20,186.45,78.82584166660915,0.0,0.018181818181818184,
21,186.46,78.85099166742293,0.0,0.06,
22,186.47,78.87614166621562,0.0,0.0,
23,186.48,78.9012916670294,0.0,0.0,
24,186.49,78.92644176683264,1e-07,0.0,
25,186.5,78.95159176663587,1e-07,0.0,
26,186.51,78.97674176542856,1e-07,0.0,
27,186.52,79.00189176725289,1e-07,0.02,
28,186.53,79.02704176705613,1e-07,0.03636363636363637,
29,186.55,158.12953343352197,1e-07,0.12000000000000002,
30,186.57,158.23013343374546,1e-07,0.7200000000000001,
31,186.58,79.15279176556703,1e-07,0.8399999999999999,
32,186.59,79.17794176638081,1e-07,0.7090909090909092,
33,186.6,79.2030917671946,1e-07,0.018181818181818184,
34,186.61,79.22824176699784,1e-07,0.1272727272727273,
35,186.62,79.25339176680107,1e-07,0.16363636363636364,
36,186.63,79.27854176710959,1e-07,0.5,
37,186.64,79.30369176590227,1e-07,0.42000000000000004,
38,186.65,79.32884176671605,1e-07,0.32727272727272727,
39,186.67,158.73313343284184,1e-07,0.18181818181818182,
40,186.69,158.83373343407587,1e-07,0.8363636363636363,
41,186.71,158.93433343328883,1e-07,0.45454545454545453,
42,186.73,159.03493343250176,1e-07,0.12727272727272726,
43,186.73,1e-07,1e-07,1.418181818181818,
44,186.74,79.55519176747156,1e-07,1.94,
45,186.76,159.18583343334228,1e-07,0.32727272727272727,
46,186.77,79.63064176688127,1e-07,0.21818181818181817,
47,186.79,159.33673343367752,1e-07,0.03636363636363637,
48,186.81,159.4373334323852,1e-07,0.09090909090909091,
49,186.82,79.75639176640273,1e-07,0.5090909090909091,
50,186.83,79.78154176721651,1e-07,0.45454545454545453,
51,186.85,159.63853343384272,1e-07,0.9090909090909093,
52,186.86,79.85699176713149,1e-07,0.45454545454545464,
53,186.88,159.7894334316516,1e-07,0.04,
54,186.9,159.8900334338962,1e-07,0.06000000000000001,
55,186.92,159.99063333310914,0.0,0.02,
56,186.94,160.09123333333264,0.0,0.02,
57,186.96,160.19183333355613,0.0,0.0,
58,186.98,160.29243333327435,0.0,0.04,
59,187.0,160.39303333400312,0.0,0.13999999999999999,
60,187.02,160.49363333220552,0.0,0.1111111111111111,
61,187.03,80.28454166732344,0.0,0.06666666666666668,
62,187.05,160.64453333405658,0.0,0.06666666666666668,
63,187.06,80.35999166572259,0.0,0.044444444444444446,
64,187.08,160.795433332876,0.0,0.28,
65,187.1,160.89603333360478,0.0,0.02,
66,187.11,163.81907500059847,83.33333333333333,0.0,
67,187.13,161.04693333343474,0.0,0.0,
68,187.15,161.1475333341635,0.0,0.0,
69,187.18,241.90992499875898,0.0,0.0,
70,187.19,80.68694166720687,0.0,0.0,
71,187.2,80.71209166650482,0.0,0.0,
72,187.22,161.4996333334299,0.0,0.08888888888888889,
73,187.23,80.78754166591453,0.0,0.13333333333333333,
74,187.24,80.81269166672831,0.0,0.28888888888888886,
75,187.27,242.5889750005202,0.0,0.4222222222222223,
76,187.29,161.85173333370687,0.0,0.24444444444444446,
77,187.31,161.95233333190924,0.0,0.044444444444444446,
78,187.33,162.05293333415386,0.0,0.24,
79,187.35,162.15353333387208,0.0,0.34,
80,187.36,81.11449166689353,0.0,0.0,
81,187.38,162.30443333218622,0.0,0.19999999999999998,
82,187.4,162.96058888948107,0.5555555555555556,0.24000000000000005,
83,187.41,82.07357499974832,0.8333333333333334,0.52,
84,187.42,117.0987250005621,35.833333333333336,0.58,
85,187.43,154.62387499986005,73.33333333333333,0.4444444444444444,
86,187.43,65.27777777777777,65.27777777777777,0.9399999999999998,
87,187.44,151.31569166531943,70.0,1.06,
88,187.47,266.87575277861873,22.77777777777778,1.9555555555555553,
89,187.48,102.24962500039206,20.833333333333332,2.4909090909090907,
90,187.49,155.60810833352866,74.16666666666667,0.5454545454545454,
91,187.5,170.91103611110964,89.44444444444444,0.2727272727272727,
92,187.51,171.49174166697372,90.0,0.12727272727272726,
93,187.52,114.2946694435442,32.77777777777778,0.10909090909090911,
94,187.53,111.54204166658019,30.0,0.030000000000000006,
95,187.56,277.2770250005811,32.5,0.04,
96,187.59,278.61448610992136,33.611111111111114,0.04,
97,187.62,303.8408361116874,58.611111111111114,0.0,
98,187.65,267.1227416669879,21.666666666666668,0.04,
99,187.68,265.96020277784396,20.27777777777778,0.08,
100,187.71,284.242108334155,38.333333333333336,0.0,
101,187.73,255.45382222043878,91.38888888888889,0.02,
102,187.75,287.49553333379447,123.33,0.06000000000000001,
103,187.77,234.54613333452326,70.28,0.02,
104,187.79,252.1467333332309,87.78,0.04,
105,187.82,248.9587249988759,2.22,0.0,
106,187.85,246.96507500064197,0.0,0.0,
107,187.87,205.32913333311436,40.56,0.0,
108,187.89,221.25973333283258,56.39,0.04,
109,187.91,239.41033333356134,74.44,0.05454545454545456,
110,187.93,213.1264888893404,48.05555555555556,0.49090909090909096,
111,187.94,151.73985833376923,69.16666666666667,0.45999999999999996,
112,187.96,267.7218333326042,102.5,0.4,
113,187.98,231.43354444393884,66.11111111111111,0.34545454545454546,
114,188.0,215.70081111183956,50.27777777777778,0.10909090909090909,
115,188.02,231.35696666610278,65.83333333333333,0.05454545454545454,
116,188.04,212.29090000016487,46.666666666666664,0.08,
117,188.06,204.33594444483282,38.611111111111114,0.13999999999999999,
118,188.07,126.78903055595987,43.888888888888886,0.08,
119,188.1,299.96243611063824,51.111111111111114,0.0,
120,188.12,170.1933000000483,4.166666666666667,0.0,
121,188.15,249.22857500011256,0.0,0.03636363636363637,
122,188.18,322.51048055541304,73.05555555555556,0.02,
123,188.2,261.7068111115481,95.27777777777777,0.0,
124,188.22,202.0851888890441,35.55555555555556,0.02,
125,188.26,410.583288888354,77.22222222222223,0.0,
126,188.26,73.61111111111111,73.61111111111111,0.02,
127,188.27,132.84758611111707,49.44444444444444,0.0,
128,188.28,172.31718055536476,88.88888888888889,0.0,
129,188.3,209.15425555559423,42.22222222222222,0.0,
130,188.32,222.86596666642356,55.833333333333336,0.0,
131,188.33,148.55404166751316,65.0,0.06000000000000001,
132,188.36,283.3130250003483,32.5,0.42000000000000004,
133,188.38,234.2744333317396,66.94,5.4363636363636365,
134,188.39,166.7604972218881,83.05555555555556,3.072727272727273,
135,188.41,243.59644444520706,76.11111111111111,1.1818181818181817,
136,188.42,165.1692805556417,81.38888888888889,0.41818181818181815,
137,188.43,161.5833194448391,77.77777777777777,0.18181818181818182,
138,188.44,159.94180277797568,76.11111111111111,0.018181818181818184,
139,188.46,249.12572222152247,81.38888888888889,0.10909090909090911,
140,188.5,371.0532444452312,35.27777777777778,0.14545454545454545,
141,188.56,525.2510333329054,20.833333333333332,0.0,
142,188.59,292.2705972216257,39.72222222222222,0.0,
143,188.61,219.6024444454209,51.111111111111114,0.0,
144,188.66,483.05734722223053,61.388888888888886,0.0,
145,188.69,289.1362083328972,35.833333333333336,0.018181818181818184,
146,188.72,306.86255833415794,53.333333333333336,0.07272727272727274,
147,188.76,415.8910666656852,77.5,0.0,
148,188.8,397.68235555597334,58.888888888888886,0.0,
149,188.82,239.82541111039203,70.27777777777777,0.0,
150,188.83,158.98154166676989,74.17,0.0,
151,188.85,234.41853333345477,64.72,0.0,
152,188.88,325.5664249999696,70.83,0.0,
153,188.9,203.84003333300296,33.89,0.0,
154,188.92,257.55063333373175,87.5,0.0,
155,188.94,264.32123333345,94.17,0.18181818181818182,
156,188.96,234.4218333326629,64.17,0.12727272727272726,
157,188.97,188.49364166755214,103.33,0.03636363636363637,
158,189.0,300.64182499995997,45.0,0.16363636363636364,
159,189.01,169.70868611120952,84.44444444444444,0.14545454545454548,
160,189.03,253.93726666627316,83.33333333333333,0.09090909090909091,
161,189.05,226.26008888922416,55.55555555555556,0.49090909090909085,
162,189.06,136.22332500012513,50.833333333333336,0.1636363636363636,
163,189.08,250.29987777794304,79.44444444444444,0.07272727272727274,
164,189.1,226.23381110998403,55.27777777777778,0.0,
165,189.11,143.2935194445963,57.77777777777778,0.0,
166,189.13,222.77360000072397,51.666666666666664,0.0,
167,189.15,215.09642222266444,43.888888888888886,0.0,
168,189.16,137.30815833300665,51.666666666666664,0.0,
169,189.19,292.90870833268855,35.833333333333336,0.04,
170,189.2,150.74209166656348,65.0,0.0,
171,189.21,161.87835277848836,76.11111111111111,0.0,
172,189.23,279.109933333659,107.5,0.0,
173,189.24,158.0649138874934,72.22222222222223,0.0,
174,189.25,139.19784166709547,53.33,0.02,
175,189.27,249.59113333360068,77.78,0.0,
176,189.28,150.66329166701047,64.72,0.018181818181818184,
177,189.29,166.24844166630845,80.28,0.0,
178,189.3,154.8835916676275,68.89,0.04,
179,189.31,130.18874166540962,44.17,0.5599999999999999,
180,189.32,156.60389166622343,70.56,0.9800000000000001,
181,189.34,241.3332333343829,69.17,0.38,
182,189.35,123.61934166664368,37.5,0.6799999999999999,
183,189.36,161.97782499978024,75.83333333333333,1.4,
184,189.38,234.03109999947546,61.666666666666664,1.4181818181818182,
185,189.39,146.21994166686716,60.0,1.5,
186,189.41,247.7931111114271,75.27777777777777,2.9199999999999995,
187,189.42,153.79539166728745,67.5,1.2,
188,189.43,148.54276388830235,62.22222222222222,0.36,
189,189.44,134.12346944467168,47.77777777777778,0.04,
190,189.46,236.65572222107585,63.888888888888886,0.0,
191,189.48,207.03410000059293,34.166666666666664,0.07272727272727274,
192,189.5,222.13470000031114,49.166666666666664,0.022222222222222223,
193,189.52,234.4575222222516,61.388888888888886,0.044444444444444446,
194,189.54,230.9470111108587,57.77777777777778,0.0,
195,189.56,235.21427777825414,61.94444444444444,0.26666666666666666,
196,189.58,221.98154444463904,48.611111111111114,0.35555555555555557,
197,189.6,199.5821444433467,26.11111111111111,0.3111111111111111,
198,189.63,313.172952778445,52.77777777777778,0.04,
199,189.65,249.833644444916,76.11111111111111,0.06,
200,189.67,239.3786888880681,65.55555555555556,0.018181818181818184,
201,189.68,198.89373611166877,111.94444444444444,0.09090909090909091,
202,189.7,222.02958888840334,48.05555555555556,1.0545454545454547,
203,189.72,223.79685555579877,49.72222222222222,0.38181818181818183,
204,189.75,314.63390833298035,53.333333333333336,0.09090909090909091,
205,189.77,237.38168888918557,63.05555555555556,0.27999999999999997,
206,189.79,235.81673333334822,61.39,0.02,
207,189.81,206.74955555528868,32.22222222222222,0.77,
208,189.83,242.96126666712854,68.33333333333333,0.93,
209,189.85,226.3952000001801,51.666666666666664,1.5999999999999999,
210,189.87,230.94024444434277,56.111111111111114,0.3454545454545455,
211,189.89,219.9297333329499,45.0,0.7636363636363637,
212,189.91,224.75255555590087,49.72222222222222,0.12727272727272726,
213,189.94,291.0674583338914,28.333333333333332,0.03636363636363637,
214,189.96,198.33738888827713,23.055555555555557,0.0,
215,189.98,201.49354444456145,26.11111111111111,0.0,
216,190.01,315.48449722167993,52.22222222222222,0.0,
217,190.03,249.24504444410962,73.61111111111111,0.0,
218,190.05,227.12342222261617,51.388888888888886,0.0,
219,190.08,325.1793138897725,61.388888888888886,0.0,
220,190.09,170.4804416667361,82.5,0.018181818181818184,
221,190.11,257.4252222212656,81.38888888888889,0.0,
222,190.12,188.05589166665112,100.0,0.0,
223,190.13,173.6365972220099,85.55555555555556,0.0,
224,190.16,314.3940250007088,50.0,0.0,
225,190.18,241.3884333331589,65.0,0.0,
226,190.2,274.2668111106549,97.77777777777777,0.0,
227,190.22,243.25630000027257,66.66666666666667,0.2727272727272727,
228,190.23,137.77698611145752,49.44444444444444,0.0,
229,190.25,222.2960888879809,45.55555555555556,0.6,
230,190.27,241.28557777860908,64.44444444444444,1.822222222222222,
231,190.29,244.9972888889331,68.05555555555556,0.1,
232,190.31,227.5978888891566,50.55555555555556,1.92,
233,190.32,190.22555833190887,101.66666666666667,0.0,
234,190.34,249.4154555566638,72.22222222222223,0.0,
235,190.35,128.63434166616773,40.0,0.0,
236,190.37,245.1219111120493,67.77777777777777,0.0,
237,190.39,216.6113999991406,39.166666666666664,0.0,
238,190.41,230.60088888926356,53.05555555555556,0.0,
239,190.43,263.47926666625426,85.83333333333333,0.0,
240,190.45,243.02431111092218,65.27777777777777,0.0,
241,190.46,166.1332138897625,77.22222222222223,0.0,
242,190.47,189.49169722138322,100.55555555555556,0.0,
243,190.48,176.46129166714672,87.5,0.0,
244,190.49,194.5419972230108,105.55555555555556,0.0,
245,190.51,260.82611111058213,82.77777777777777,0.0,
246,190.53,230.37115555423952,52.22222222222222,0.0,
247,190.54,136.61219166697668,47.5,0.0,
248,190.56,254.12983333487892,75.83,0.0,
249,190.57,166.68764166588113,77.5,0.0,
250,190.59,237.89073333369834,59.44,0.0,
251,190.61,247.16133333291128,68.61,0.0,
252,190.62,148.7533916664131,59.44,0.0,
253,190.63,154.89854166672166,65.56,0.0,
254,190.63,267.27777777777777,267.27777777777777,0.0,
255,190.62,183.77256944438943,273.1111111111111,0.0,
256,190.61,173.79771944469798,263.1111111111111,0.0,
257,190.61,254.5,254.5,0.0,
258,190.61,211.16666666666666,211.16666666666666,0.0,
259,190.6,129.1006472227843,218.38888888888889,0.0,
260,190.59,168.2924638887489,257.55555555555554,0.0,
261,190.59,211.44444444444446,211.44444444444446,0.0,
262,190.58,154.42872499915796,243.66666666666666,0.0,
263,190.58,241.72222222222223,241.72222222222223,0.0,
264,190.57,168.06498611158815,257.27777777777777,0.0,
265,190.56,167.25680277856333,256.44444444444446,0.0,
266,190.55,219.78195277685074,308.94444444444446,0.0,
267,190.54,162.58488055493703,251.72222222222223,0.0,
268,190.53,194.27669722191223,283.3888888888889,0.0,
269,190.52,195.524069446464,284.6111111111111,0.0,
270,190.51,172.76810833262977,261.83,0.0,
271,190.5,175.29325833293828,264.33,0.0,
272,190.49,146.1584083342574,235.17000000000002,0.0,
273,190.48,153.12355833254477,242.11,0.0,
274,190.47,156.47870833285327,245.44,0.0,
275,190.46,175.3938583341723,264.33,0.0,
276,190.45,200.14900833245974,289.06,0.0,
277,190.44,187.94415833377877,276.83,0.0,
278,190.43,189.91930833307674,278.78,0.0,
279,190.42,182.72001388894083,271.55555555555554,1.5454545454545454,
280,190.41,139.6896083336938,228.5,0.2545454545454545,
281,190.4,161.93475833299175,250.72,0.6545454545454545,
282,190.39,130.85101944441138,219.61111111111111,0.3272727272727272,
283,190.38,153.3761694447199,242.11111111111111,0.03636363636363637,
284,190.37,190.6235416672506,279.3333333333333,2.0,
285,190.38,258.043124999416,169.33333333333331,1.1818181818181819,
286,190.37,74.23465277836175,162.94444444444446,1.58,
287,190.39,317.05584444358504,139.61111111111111,0.0,
288,190.41,327.1564444448191,149.61111111111111,0.06,
289,190.41,154.61111111111111,154.61111111111111,0.06,
290,190.42,304.25483611075066,215.44444444444446,0.02,
291,190.43,258.168874999948,169.33333333333331,0.24,
292,190.44,278.4718027780343,189.61111111111111,0.02,
293,190.45,262.3858416662212,173.5,0.04,
294,190.45,189.61111111111111,189.61111111111111,0.0,
295,190.46,246.58099166754027,157.67000000000002,0.04,
296,190.47,271.6061416658277,182.67000000000002,0.0,
297,190.48,259.13129166714674,170.17000000000002,0.0,
298,190.49,259.9864416674552,171.0,0.0,
299,190.5,273.3415916657426,184.32999999999998,0.0,
300,190.51,276.14674166706175,187.11,0.0,
301,190.52,242.84189166737022,153.78,0.0,
302,190.53,274.8092638868693,185.72222222222223,0.0,
303,190.54,258.1677472225322,169.05555555555554,0.18,
304,190.54,132.38888888888889,132.38888888888889,3.5818181818181816,
305,190.55,246.52623055617408,157.38888888888889,4.072727272727272,
306,190.55,165.72222222222223,165.72222222222223,5.836363636363637,
307,190.56,265.71804722314926,176.55555555555554,1.2799999999999998,
308,190.56,173.77777777777777,173.77777777777777,0.18000000000000002,
309,190.57,240.74319722143667,151.55555555555554,0.02,
310,190.58,266.04612499952293,176.83333333333331,0.02,
311,190.6,306.72325555653754,128.22222222222223,0.0,
312,190.62,365.99052222140665,187.38888888888889,0.0,
313,190.67,624.8886527781061,177.94444444444446,0.022222222222222223,
314,190.71,535.0080666668234,177.0,0.0,
315,190.73,313.0993777776862,133.94444444444446,0.0,
316,190.77,496.72277777725446,138.11111111111111,0.0,
317,190.79,353.6789555561344,174.22222222222223,0.0,
318,190.81,333.7795555563579,154.22222222222223,0.0,
319,190.83,357.7679333323381,178.11,0.0,
320,190.87,470.5076666663571,110.89,0.0,
321,190.89,316.1297333340191,136.17000000000002,0.0,
322,190.91,324.56033333323205,144.5,0.0,
323,190.92,348.50789166556297,258.44,0.0,
324,190.93,304.6530416678926,214.56,0.0,
325,190.93,267.06,267.06,0.0,
326,190.93,279.8333333333333,279.8333333333333,0.0,
327,190.93,298.72222222222223,298.72222222222223,0.0,
328,190.93,264.8333333333333,264.8333333333333,0.044444444444444446,
329,190.93,237.61111111111111,237.61111111111111,0.0,
330,190.93,275.6666666666667,275.6666666666667,0.0,
331,190.93,289.0,289.0,0.0,
332,190.93,267.05555555555554,267.05555555555554,0.13999999999999999,
333,190.92,174.46251388766296,264.55555555555554,0.24,
334,190.91,196.7098861122148,286.77777777777777,0.0,
335,190.91,240.94444444444446,240.94444444444446,0.0,
336,190.9,165.06836944383556,255.11111111111111,1.8,
337,190.9,228.72222222222223,228.72222222222223,0.8363636363636363,
338,190.9,240.11111111111111,240.11111111111111,1.3454545454545455,
339,190.9,293.72222222222223,293.72222222222223,0.8545454545454546,
340,190.9,260.94444444444446,260.94444444444446,0.9454545454545454,
341,190.89,171.4824083340435,261.5,1.5818181818181818,
342,190.89,270.3888888888889,270.3888888888889,0.03636363636363637,
343,190.89,251.5,251.5,0.018181818181818184,
344,190.89,270.94444444444446,270.94444444444446,0.0,
345,190.9,361.5175916659565,271.5,0.0,
346,190.91,369.87607500060886,279.8333333333333,0.0,
347,190.92,375.17900277667405,285.1111111111111,0.0,
348,190.93,344.0930416678926,254.0,0.0,
349,190.95,402.8726444447901,222.61111111111111,0.0,
350,190.96,365.27960277689755,275.1111111111111,0.0,
351,190.97,329.4714194438727,239.27777777777777,0.0,
352,190.98,333.6632361118585,243.44444444444446,0.0,
353,190.99,324.243941666712,234.0,0.13999999999999999,
354,191.0,329.5468694447983,239.27777777777777,0.74,
355,191.01,362.62757499965176,272.3333333333333,2.9799999999999995,
356,191.02,379.319391666627,289.0,2.8600000000000003,
357,191.02,282.6111111111111,282.6111111111111,8.16,
358,191.02,274.8333333333333,274.8333333333333,4.94,
359,191.02,296.77777777777777,296.77777777777777,2.7600000000000002,
360,191.02,258.1666666666667,258.1666666666667,1.22,
361,191.02,274.27777777777777,274.27777777777777,0.6,
362,191.02,264.27777777777777,264.27777777777777,0.21999999999999997,
363,191.02,261.22222222222223,261.22222222222223,0.16,
364,191.04,464.4364555543806,283.72222222222223,0.34,
365,191.06,443.42594444551406,262.6111111111111,0.08,
366,191.09,568.0808750003814,296.67,0.08,
367,191.11,453.5663333324353,272.5,0.225,
368,191.15,632.9944666675622,270.56,0.025,
369,191.16,570.3414916658934,479.67,0.05,
370,191.16,509.11,509.11,0.044444444444444446,
371,191.16,474.6666666666667,474.6666666666667,0.08,
372,191.16,466.3333333333333,466.3333333333333,0.022222222222222223,
373,191.16,456.6111111111111,456.6111111111111,0.02,
374,191.15,393.9951750007733,484.6666666666667,0.0,
375,191.14,412.0758805556268,502.72222222222223,0.0,
376,191.13,454.6010305549247,545.2222222222222,0.0,
377,191.11,316.55528888855287,497.72222222222223,0.0,
378,191.1,360.6209250013053,451.1666666666667,0.08,
379,191.09,357.86829722181494,448.3888888888889,0.7,
380,191.07,311.58982222233317,492.55555555555554,0.19999999999999998,
381,191.06,384.3326361106188,474.77777777777777,1.375,
382,191.05,409.63556388870506,500.05555555555554,0.15555555555555556,
383,191.03,299.29102222278016,480.05555555555554,1.6444444444444446,
384,191.01,313.66939999977086,494.3333333333333,1.64,
385,190.99,299.32555555554995,479.8888888888889,0.6599999999999999,
386,190.96,239.23251388866794,509.8888888888889,0.9200000000000003,
387,190.94,290.96594444449227,471.27777777777777,0.6200000000000001,
388,190.92,314.23321111037194,494.44444444444446,0.06666666666666668,
389,190.91,392.9876638899926,483.05555555555554,0.08888888888888889,
390,190.89,353.55077777787903,533.6111111111111,0.044444444444444446,
391,190.87,341.7069333326475,521.6666666666666,0.0,
392,190.85,324.9742000005483,504.8333333333333,0.16,
393,190.83,327.57479999976124,507.3333333333333,0.022222222222222223,
394,190.81,308.7865111121064,488.44444444444446,0.0,
395,190.8,368.3754249994446,458.1666666666667,0.1,
396,190.78,288.10407777759247,467.6111111111111,0.0,
397,190.75,239.7614083323375,508.8333333333333,0.0,
398,190.74,358.63743611240676,448.27777777777777,0.0,
399,190.72,266.2947666661413,445.5,0.0,
400,190.71,362.60177500020006,452.1666666666667,0.0,
401,190.69,290.72344444374903,469.77777777777777,0.08888888888888889,
402,190.67,307.76848888942754,486.72222222222223,0.04,
403,190.65,269.81353333308493,448.6666666666667,0.04,
404,190.63,297.96968888886397,476.72222222222223,0.22000000000000003,
405,190.61,274.57028888908746,453.22222222222223,0.02,
406,190.59,289.1153333337554,467.6666666666667,0.1111111111111111,
407,190.56,216.69495833375385,484.3333333333333,0.022222222222222223,
408,190.54,310.4779444428989,488.77777777777777,0.0,
409,190.52,269.8563222239318,448.05555555555554,0.0,
410,190.49,240.11199722204765,507.22222222222223,0.0,
411,190.46,223.39390277734816,490.27777777777777,0.0,
412,190.43,227.34247499931536,494.0,0.02,
413,190.41,324.1318444448568,501.77777777777777,0.0,
414,190.38,220.2197249999008,486.5,0.02,
415,190.36,297.55001111157696,474.94444444444446,0.0,
416,190.33,208.7636416661424,474.6666666666667,0.0,
417,190.31,315.3015111116305,492.44444444444446,0.0,
418,190.28,242.58533611117224,508.1111111111111,0.0,
419,190.25,242.53390833212887,507.8333333333333,0.0,
420,190.22,198.03803611167274,463.1111111111111,0.0,
421,190.19,223.93105277808434,488.77777777777777,0.0,
422,190.16,224.43518055560708,489.05555555555554,0.0,
423,190.15,201.95461944423647,290.1111111111111,0.0,
424,190.14,173.09088055565616,261.22222222222223,0.0,
425,190.14,221.22222222222223,221.22222222222223,0.0,
426,190.14,254.83333333333331,254.83333333333331,0.0,
427,190.13,159.78269722162077,247.88888888888889,0.0,
428,190.12,168.69673611132345,256.77777777777777,0.0,
429,190.11,153.72188611112665,241.77777777777777,0.0,
430,190.1,132.63592499931352,220.66666666666666,0.0,
431,190.1,227.61111111111111,227.61111111111111,0.0,
432,190.09,138.77218611275424,226.77777777777777,0.0,
433,190.09,218.16666666666666,218.16666666666666,0.0,
434,190.08,119.07955833326389,207.06,0.0,
435,190.08,211.78,211.78,0.0,
436,190.07,173.8247083330671,261.78,0.0,
437,190.06,186.06985833287035,274.0,0.0,
438,190.05,184.1505638887344,272.05555555555554,0.0,
439,190.03,104.65435555516163,280.3888888888889,0.0,
440,190.04,254.52135833388135,166.66666666666669,0.0,
441,190.04,155.0,155.0,0.022222222222222223,
442,190.04,185.27777777777777,185.27777777777777,0.0,
443,190.04,173.61111111111111,173.61111111111111,0.0,
444,190.04,157.77777777777777,157.77777777777777,0.0,
445,190.03,80.75641944389645,168.61111111111111,0.0,
446,190.04,236.188025000548,148.33333333333334,0.0,
